State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Alaska,Katmai NP & PRES,"28,966",-27.25%,"28,698",-18.16%,0,,"344,373",-18.16%,0,,"4,216",-0.07%,0,,"2,881",-18.78%,0,,483,-82.46%,0,,0,,Subtotal Alaska,"2,585,980",7.19%,"1,895,481",2.28%,"862,052",,"22,745,769",2.28%,"529,167",,"15,656",,0,,"28,002",,"48,758",,"96,585",2.74%,"27,403",,"7,396",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Alaska,Kenai Fjords NP,"283,502",0.79%,"74,994",1.13%,0,,"899,930",1.13%,0,,0,,0,,822,-16.63%,0,,279,-45.72%,0,,0,,Subtotal Alaska,"2,585,980",7.19%,"1,895,481",2.28%,"862,052",,"22,745,769",2.28%,"529,167",,"15,656",,0,,"28,002",,"48,758",,"96,585",2.74%,"27,403",,"7,396",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Alaska,Klondike Gold Rush NHP Alaska,"928,150",8.65%,"312,869",8.67%,0,,"3,754,433",8.67%,0,,0,,0,,"1,848",-16.79%,0,-100.00%,"4,205",7.60%,0,,0,,Subtotal Alaska,"2,585,980",7.19%,"1,895,481",2.28%,"862,052",,"22,745,769",2.28%,"529,167",,"15,656",,0,,"28,002",,"48,758",,"96,585",2.74%,"27,403",,"7,396",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Alaska,Kobuk Valley NP,"16,875",-42.89%,"4,050",-40.33%,"7,180",-49.79%,"48,600",-40.33%,"57,440",-49.79%,0,,0,,0,,0,,"5,925",-29.46%,"6,975",,0,-17.94%,Subtotal Alaska,"2,585,980",7.19%,"1,895,481",2.28%,"862,052",,"22,745,769",2.28%,"529,167",,"15,656",,0,,"28,002",,"48,758",,"96,585",2.74%,"27,403",,"7,396",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Alaska,Lake Clark NP & PRES,"13,000",11.69%,"6,523",-17.17%,0,,"78,272",-17.17%,0,,0,,0,,0,,0,,"2,376",-26.60%,0,,0,,Subtotal Alaska,"2,585,980",7.19%,"1,895,481",2.28%,"862,052",,"22,745,769",2.28%,"529,167",,"15,656",,0,,"28,002",,"48,758",,"96,585",2.74%,"27,403",,"7,396",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Alaska,Noatak NPRES,"16,907",-45.46%,"13,793",-49.31%,"6,163",-62.07%,"165,512",-49.31%,"49,304",-62.07%,0,,0,,0,,0,,"4,775",-50.26%,"5,990",,0,-31.54%,Subtotal Alaska,"2,585,980",7.19%,"1,895,481",2.28%,"862,052",,"22,745,769",2.28%,"529,167",,"15,656",,0,,"28,002",,"48,758",,"96,585",2.74%,"27,403",,"7,396",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Alaska,Sitka NHP,"161,157",-17.42%,"8,207",-19.17%,0,,"98,479",-19.17%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"2,585,980",7.19%,"1,895,481",2.28%,"862,052",,"22,745,769",2.28%,"529,167",,"15,656",,0,,"28,002",,"48,758",,"96,585",2.74%,"27,403",,"7,396",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Alaska,Wrangell-St. Elias NP & PRES,"69,984",-19.70%,"268,275",-19.70%,0,,"3,219,297",-19.70%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"2,585,980",7.19%,"1,895,481",2.28%,"862,052",,"22,745,769",2.28%,"529,167",,"15,656",,0,,"28,002",,"48,758",,"96,585",2.74%,"27,403",,"7,396",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Alaska,Yukon-Charley Rivers NPRES,"3,914",180.98%,"43,526",311.47%,0,,"522,316",311.47%,0,,0,,0,,0,,0,,"21,437",314.40%,"1,105",,0,-34.62%,Subtotal Alaska,"2,585,980",7.19%,"1,895,481",2.28%,"862,052",,"22,745,769",2.28%,"529,167",,"15,656",,0,,"28,002",,"48,758",,"96,585",2.74%,"27,403",,"7,396",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
American Samoa,National Park of American Samoa,"17,919",71.64%,"2,987",71.64%,0,,"35,838",71.64%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal American Samoa,"17,919",71.64%,"2,987",71.64%,0,,"35,838",71.64%,0,,0,,0,,0,,0,,0,,0,,0,,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Canyon de Chelly NM,"828,478",-0.01%,"441,603",-1.94%,"1,220,482",-0.05%,"5,299,241",-1.94%,"2,440,967",-0.05%,"16,596",-25.60%,"10,241",,0,-100.00%,0,-100.00%,527,-41.18%,0,-100.00%,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Casa Grande Ruins NM,"65,106",-5.14%,"7,390",-5.14%,"2,160",0.00%,"88,679",-5.14%,216,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Chiricahua NM,"40,646",-1.25%,"15,707",0.83%,"3,600",0.00%,"188,480",0.83%,"1,200",0.00%,0,,0,,"2,544",-4.47%,"3,325",15.77%,0,,0,12.72%,514,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Coronado NMEM,"92,936",-4.76%,"9,830",5.17%,"2,508",0.00%,"117,964",5.17%,"1,248",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Fort Bowie NHS,"8,082",1.46%,"1,347",1.46%,0,,"16,164",1.46%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Glen Canyon NRA,"159,354",-3.37%,"256,469",-7.02%,"1,683",-8.08%,"3,077,629",-7.02%,"20,200",-8.07%,"4,552",-19.85%,"6,280",-17.57%,370,-21.11%,501,-0.20%,"4,079",-35.99%,0,-6.07%,"105,103",,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Grand Canyon NP,"4,564,840",3.25%,"6,039,907",3.72%,"43,669",-15.38%,"72,478,880",3.72%,"43,669",-15.38%,"592,437",-13.86%,"46,649",-19.69%,"111,229",-26.18%,"53,446",-23.28%,"234,878",-21.82%,0,-15.51%,"27,286",,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Hubbell Trading Post NHS,"75,678",0.82%,"3,258",0.83%,"4,584",0.00%,"39,101",0.83%,"1,056",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Lake Mead NRA,"1,586,179",0.94%,"1,049,275",-2.21%,"57,529",0.94%,"12,591,305",-2.21%,"345,178",0.94%,"4,319",-16.70%,"21,232",-36.18%,"26,043",-5.03%,"33,146",-5.03%,"42,603",-0.21%,"31,238",-7.25%,"14,376",-30.84%,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Montezuma Castle NM,"389,091",-14.54%,"32,424",-14.54%,420,0.00%,"389,091",-14.54%,108,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Navajo NM,"54,168",-6.96%,"11,345",-4.16%,"20,042",38.48%,"136,134",-4.16%,"5,009",38.48%,0,,0,,"1,164",-8.35%,"1,040",-18.50%,229,65.94%,0,535.71%,89,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Organ Pipe Cactus NM,"206,860",27.89%,"44,667",6.66%,"828,592",7.29%,"536,005",6.66%,"414,294",7.29%,0,,0,,"2,689",16.81%,"13,175",5.35%,407,-10.55%,0,-88.64%,10,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Petrified Forest NP,"644,648",-3.04%,"134,876",-2.88%,120,0.00%,"1,618,506",-2.88%,120,0.00%,0,,0,,0,,0,,264,2.72%,0,,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Pipe Spring NM,"51,118",-6.53%,"4,260",-6.53%,404,0.00%,"51,118",-6.53%,900,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Saguaro NP,"678,261",6.93%,"83,342",5.97%,"2,888,885",14.77%,"1,000,102",5.97%,"722,223",14.77%,0,,0,,0,,0,,"1,610",4.21%,0,,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Sunset Crater Volcano NM,"184,864",3.98%,"19,257",3.98%,"12,000",0.00%,"231,080",3.98%,"3,996",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Tonto NM,"39,632",-23.61%,"6,480",-21.51%,0,,"77,758",-21.51%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
Arizona,Tumacacori NHP,"31,433",-10.60%,"1,746",-10.60%,0,,"20,954",-10.60%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"10,103,264",1.24%,"8,213,925",1.99%,"5,093,929",9.12%,"98,567,102",1.99%,"4,004,604",2.95%,"617,904",-14.29%,"84,402",,"144,039",-23.41%,"104,633",-20.13%,"284,597",-19.33%,"31,238",-8.22%,"147,378",,"273,630,895",-3.23%,"98,118,507",-4.14%,"156,779,290",,"1,177,422,069",-4.14%,"81,872,933",,"3,095,764",,"1,221,311",,"2,993,831",,"1,976,538",,"1,722,652",,"166,840",,"2,205,833",
