State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Alaska,Gates of the Arctic NP & PRES,"10,745",-15.19%,"19,351",50.78%,0,,"232,217",50.78%,0,,0,,0,,0,,0,,"9,473",53.63%,0,,0,,Subtotal Alaska,"2,664,293",-0.76%,"1,980,024",2.11%,"822,608",,"23,760,285",2.11%,"302,527",,"15,454",,0,,"61,162",,"33,897",,"63,966",-8.81%,"5,095",,"12,479",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Alaska,Glacier Bay NP & PRES,"551,353",10.11%,"586,903",3.50%,273,-18.75%,"7,042,830",3.50%,"88,200",-13.63%,"11,238",-4.10%,0,,658,-13.87%,0,,"6,254",-0.78%,"3,675",-61.04%,"10,320",-13.63%,Subtotal Alaska,"2,664,293",-0.76%,"1,980,024",2.11%,"822,608",,"23,760,285",2.11%,"302,527",,"15,454",,0,,"61,162",,"33,897",,"63,966",-8.81%,"5,095",,"12,479",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Alaska,Katmai NP & PRES,"37,818",22.40%,"19,441",-30.03%,0,,"233,289",-30.03%,0,,"4,216",0.00%,0,,"2,098",10.54%,0,,483,0.00%,0,,0,,Subtotal Alaska,"2,664,293",-0.76%,"1,980,024",2.11%,"822,608",,"23,760,285",2.11%,"302,527",,"15,454",,0,,"61,162",,"33,897",,"63,966",-8.81%,"5,095",,"12,479",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Alaska,Kenai Fjords NP,"296,697",9.62%,"78,022",10.97%,0,,"936,264",10.97%,0,,0,,0,,"1,434",26.90%,0,,640,48.15%,0,,0,,Subtotal Alaska,"2,664,293",-0.76%,"1,980,024",2.11%,"822,608",,"23,760,285",2.11%,"302,527",,"15,454",,0,,"61,162",,"33,897",,"63,966",-8.81%,"5,095",,"12,479",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Alaska,Klondike Gold Rush NHP Alaska,"919,661",-15.25%,"309,809",-11.36%,0,,"3,717,704",-11.36%,0,,0,,0,,"2,264",54.01%,0,,"4,559",9.33%,0,,0,,Subtotal Alaska,"2,664,293",-0.76%,"1,980,024",2.11%,"822,608",,"23,760,285",2.11%,"302,527",,"15,454",,0,,"61,162",,"33,897",,"63,966",-8.81%,"5,095",,"12,479",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Alaska,Kobuk Valley NP,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"2,664,293",-0.76%,"1,980,024",2.11%,"822,608",,"23,760,285",2.11%,"302,527",,"15,454",,0,,"61,162",,"33,897",,"63,966",-8.81%,"5,095",,"12,479",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Alaska,Lake Clark NP & PRES,"17,818",10.67%,"6,941",4.07%,0,,"83,288",4.07%,0,,0,,0,,0,,0,,"2,166",-0.37%,0,,0,,Subtotal Alaska,"2,664,293",-0.76%,"1,980,024",2.11%,"822,608",,"23,760,285",2.11%,"302,527",,"15,454",,0,,"61,162",,"33,897",,"63,966",-8.81%,"5,095",,"12,479",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Alaska,Noatak NPRES,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"2,664,293",-0.76%,"1,980,024",2.11%,"822,608",,"23,760,285",2.11%,"302,527",,"15,454",,0,,"61,162",,"33,897",,"63,966",-8.81%,"5,095",,"12,479",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Alaska,Sitka NHP,"185,150",17.71%,"9,485",18.11%,0,,"113,814",18.11%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"2,664,293",-0.76%,"1,980,024",2.11%,"822,608",,"23,760,285",2.11%,"302,527",,"15,454",,0,,"61,162",,"33,897",,"63,966",-8.81%,"5,095",,"12,479",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Alaska,Wrangell-St. Elias NP & PRES,"80,366",7.55%,"308,068",7.55%,0,,"3,696,810",7.55%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"2,664,293",-0.76%,"1,980,024",2.11%,"822,608",,"23,760,285",2.11%,"302,527",,"15,454",,0,,"61,162",,"33,897",,"63,966",-8.81%,"5,095",,"12,479",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Alaska,Yukon-Charley Rivers NPRES,"1,133",-51.35%,"6,555",-69.27%,0,,"78,658",-69.27%,0,,0,,0,,0,,0,,"3,183",-69.60%,"1,060",,0,-37.09%,Subtotal Alaska,"2,664,293",-0.76%,"1,980,024",2.11%,"822,608",,"23,760,285",2.11%,"302,527",,"15,454",,0,,"61,162",,"33,897",,"63,966",-8.81%,"5,095",,"12,479",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
American Samoa,National Park of American Samoa,"13,892",-0.44%,"2,316",-0.42%,0,,"27,786",-0.42%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal American Samoa,"13,892",-0.44%,"2,316",-0.42%,0,,"27,786",-0.42%,0,,0,,0,,0,,0,,0,,0,,0,,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Canyon de Chelly NM,"813,686",-1.70%,"426,386",-1.15%,"1,185,850",-2.73%,"5,116,636",-1.15%,"2,371,697",-2.73%,"6,536",10.95%,"12,400",15.30%,0,,0,,607,-26.60%,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Casa Grande Ruins NM,"72,606",13.98%,"8,241",13.99%,"2,160",0.00%,"98,896",13.99%,216,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Chiricahua NM,"56,960",26.23%,"25,969",37.13%,"3,600",0.00%,"311,630",37.13%,"1,200",0.00%,0,,0,,"6,686",70.08%,"5,541",29.98%,0,,0,111.92%,"1,102",,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Coronado NMEM,"132,584",11.57%,"11,659",8.41%,"2,508",0.00%,"139,906",8.41%,"1,248",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Fort Bowie NHS,"7,760",11.43%,"1,293",11.43%,0,,"15,520",11.43%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Glen Canyon NRA,"199,607",5.35%,"284,460",-0.63%,"2,056",14.10%,"3,413,522",-0.63%,"24,674",14.12%,"6,194",4.03%,"9,363",13.31%,446,-6.50%,973,67.76%,"3,790",-24.03%,0,-3.00%,"94,914",,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Grand Canyon NP,"5,520,736",16.06%,"7,261,805",16.25%,"62,876",24.84%,"87,141,657",16.25%,"62,876",24.84%,"540,000",-19.16%,"25,289",-58.68%,"207,490",182.29%,"101,227",190.02%,"293,866",9.15%,0,-10.48%,"32,709",,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Hubbell Trading Post NHS,"66,324",-18.60%,"2,856",-18.60%,"4,584",0.00%,"34,267",-18.60%,"1,056",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Lake Mead NRA,"1,824,616",5.12%,"1,151,922",3.16%,"66,177",5.12%,"13,823,066",3.16%,"397,066",5.12%,"5,290",0.65%,"11,910",11.66%,"27,577",-2.75%,"35,098",-2.75%,"38,001",-9.96%,"20,211",-2.51%,"14,672",-14.27%,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Montezuma Castle NM,"416,635",2.36%,"34,720",2.36%,420,0.00%,"416,635",2.36%,108,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Navajo NM,"71,370",8.50%,"14,459",9.51%,"13,061",12.48%,"173,504",9.51%,"3,266",12.58%,0,,0,,"1,836",39.20%,984,-21.41%,216,0.00%,0,482.14%,326,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Organ Pipe Cactus NM,"222,723",-0.81%,"56,206",11.35%,"994,277",13.58%,"674,472",11.35%,"497,138",13.58%,0,,0,,"4,689",35.64%,"18,154",28.06%,54,-87.26%,0,1448.84%,666,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Petrified Forest NP,"793,225",-5.21%,"168,499",-3.67%,120,0.00%,"2,021,989",-3.67%,120,0.00%,0,,0,,0,,0,,437,73.41%,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Pipe Spring NM,"54,619",-3.30%,"4,552",-3.30%,404,0.00%,"54,619",-3.30%,900,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Saguaro NP,"753,446",11.86%,"95,870",15.85%,"2,901,335",1.35%,"1,150,440",15.85%,"725,335",1.35%,0,,0,,0,,0,,"1,846",34.06%,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Sunset Crater Volcano NM,"182,203",3.10%,"18,980",3.10%,"12,000",0.00%,"227,754",3.10%,"3,996",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Tonto NM,"37,523",3.20%,"5,761",-5.47%,0,,"69,130",-5.47%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Tumacacori NHP,"42,146",10.86%,"2,341",10.85%,0,,"28,096",10.85%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Tuzigoot NM,"95,065",26.92%,"5,942",26.92%,240,0.00%,"71,300",26.92%,60,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
Arizona,Walnut Canyon NM,"153,322",13.38%,"16,610",13.38%,480,0.00%,"199,319",13.38%,240,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"11,729,985",9.14%,"9,634,045",12.53%,"5,258,679",2.77%,"115,608,535",12.53%,"4,095,116",0.93%,"558,020",-18.55%,"58,962",-35.13%,"248,724",,"161,977",,"338,846",6.05%,"20,211",,"144,389",,"307,247,252",4.93%,"111,187,409",6.47%,"173,060,668",,"1,334,248,887",6.47%,"91,746,393",,"3,385,744",,"1,421,209",,"3,680,796",,"2,260,186",,"2,020,057",,"112,258",,"2,151,434",
