State,Field1,Field2,Textbox22,Field4,Textbox24,TotalNonRecreationVisits,Textbox98,TotalRecreationVisitorHours,Textbox103,TotalNonRecreationVisitorHours,Textbox109,ConcessionerLodgingOvernights,Textbox115,ConcessionerCampingOvernights,Textbox121,TentOvernights,Textbox127,RecreationVehicleOvernights,Textbox133,BackcountryOvernights,Textbox139,NonRecreationOvernights,Textbox144,MiscellaneousOvernights,Textbox151,State2,RecVisitors1,Textbox23,RecDays1,Textbox25,Textbox11,Textbox99,Textbox74,Textbox104,Textbox69,Textbox110,Textbox56,Textbox116,Textbox51,Textbox122,Textbox46,Textbox128,Textbox41,Textbox134,Textbox36,Textbox140,Textbox94,Textbox145,Textbox89,Textbox152,Textbox28,Textbox29,Textbox30,Textbox31,Textbox12,Textbox100,Textbox75,Textbox105,Textbox70,Textbox111,Textbox57,Textbox117,Textbox52,Textbox123,Textbox47,Textbox129,Textbox42,Textbox135,Textbox37,Textbox141,Textbox95,Textbox146,Textbox90,Textbox153
Alaska,Lake Clark NP & PRES,"11,639",125.65%,"7,874",78.97%,0,,"94,492",78.97%,0,,0,,0,,0,,0,,"3,237",67.63%,0,,0,,Subtotal Alaska,"2,412,524",3.37%,"1,853,285",8.74%,"928,823",5.32%,"22,239,418",8.74%,"699,519",50.08%,"15,794",,0,,"24,511",,"50,337",,"94,006",18.99%,"31,360",,"16,966",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Alaska,Noatak NPRES,"31,000",164.46%,"27,208",236.40%,"16,250",196.80%,"326,500",236.40%,"130,000",196.80%,0,,0,,0,,0,,"9,600",105.26%,"8,750",,0,74.41%,Subtotal Alaska,"2,412,524",3.37%,"1,853,285",8.74%,"928,823",5.32%,"22,239,418",8.74%,"699,519",50.08%,"15,794",,0,,"24,511",,"50,337",,"94,006",18.99%,"31,360",,"16,966",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Alaska,Sitka NHP,"195,157",4.44%,"10,153",5.08%,0,,"121,839",5.08%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"2,412,524",3.37%,"1,853,285",8.74%,"928,823",5.32%,"22,239,418",8.74%,"699,519",50.08%,"15,794",,0,,"24,511",,"50,337",,"94,006",18.99%,"31,360",,"16,966",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Alaska,Wrangell-St. Elias NP & PRES,"87,158",33.63%,"334,104",33.63%,0,,"4,009,248",33.63%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Alaska,"2,412,524",3.37%,"1,853,285",8.74%,"928,823",5.32%,"22,239,418",8.74%,"699,519",50.08%,"15,794",,0,,"24,511",,"50,337",,"94,006",18.99%,"31,360",,"16,966",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Alaska,Yukon-Charley Rivers NPRES,"1,393",-18.92%,"10,578",-6.59%,0,,"126,938",-6.59%,0,,0,,0,,0,,0,,"5,173",-6.27%,"1,690",,0,34.66%,Subtotal Alaska,"2,412,524",3.37%,"1,853,285",8.74%,"928,823",5.32%,"22,239,418",8.74%,"699,519",50.08%,"15,794",,0,,"24,511",,"50,337",,"94,006",18.99%,"31,360",,"16,966",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
American Samoa,National Park of American Samoa,"10,440",19.78%,"1,740",19.79%,0,,"20,880",19.79%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal American Samoa,"10,440",19.78%,"1,740",19.79%,0,,"20,880",19.79%,0,,0,,0,,0,,0,,0,,0,,0,,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Canyon de Chelly NM,"828,523",0.05%,"450,323",-1.55%,"1,221,144",0.11%,"5,403,880",-1.55%,"2,442,288",0.11%,"22,306",-11.29%,0,,"3,261",-43.15%,"9,273",-13.85%,896,-14.01%,0,-51.63%,326,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Casa Grande Ruins NM,"68,631",-5.09%,"7,790",-5.08%,"2,160",0.00%,"93,483",-5.08%,216,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Chiricahua NM,"41,159",11.13%,"15,578",15.02%,"3,600",0.00%,"186,932",15.02%,"1,200",0.00%,0,,0,,"2,663",22.95%,"2,872",-0.38%,0,,0,149.18%,456,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Coronado NMEM,"97,579",-36.24%,"9,347",-30.90%,"2,508",0.00%,"112,163",-30.90%,"1,248",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Fort Bowie NHS,"7,966",-5.49%,"1,328",-5.49%,0,,"15,932",-5.49%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Glen Canyon NRA,"164,906",-9.23%,"275,820",17.36%,"1,831",-13.26%,"3,309,844",17.36%,"21,974",-13.28%,"5,679",-5.76%,"7,619",-6.10%,469,12.20%,502,-2.33%,"6,372",33.70%,0,31.49%,"111,897",,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Grand Canyon NP,"4,421,352",2.87%,"5,823,145",2.93%,"51,607",-17.12%,"69,877,743",2.93%,"51,607",-17.12%,"687,730",7.51%,"58,085",1.57%,"150,673",-27.16%,"69,667",-44.84%,"300,418",2.94%,0,-9.89%,"32,296",,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Hubbell Trading Post NHS,"75,061",-14.93%,"3,232",-14.93%,"4,584",0.00%,"38,781",-14.93%,"1,056",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Lake Mead NRA,"1,571,360",-1.74%,"1,073,043",-5.61%,"56,992",-1.74%,"12,876,518",-5.61%,"341,953",-1.74%,"5,185",14.26%,"33,268",-3.53%,"27,421",-3.75%,"34,900",-3.75%,"42,692",-5.31%,"45,168",-58.87%,"15,499",1.93%,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Montezuma Castle NM,"455,305",-20.64%,"37,942",-20.64%,420,9.09%,"455,305",-20.64%,108,9.09%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Navajo NM,"58,219",-33.38%,"11,837",-26.30%,"14,473",127.99%,"142,043",-26.30%,"3,617",96.90%,0,,0,,"1,270",-8.50%,"1,276",30.74%,138,-8.00%,0,-26.32%,14,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Organ Pipe Cactus NM,"161,743",-23.49%,"41,877",22.43%,"772,263",1.90%,"502,519",22.43%,"386,129",1.90%,0,,0,,"2,302",10.35%,"12,506",18.07%,455,48.69%,0,120.00%,88,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Petrified Forest NP,"664,857",8.27%,"138,878",8.20%,120,0.00%,"1,666,541",8.20%,120,-99.77%,0,,0,,0,,0,,257,1.98%,0,,0,-100.00%,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Pipe Spring NM,"54,692",-4.65%,"4,558",-4.65%,404,0.00%,"54,692",-4.65%,900,0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Saguaro NP,"634,286",3.97%,"78,649",2.04%,"2,517,040",6.49%,"943,789",2.04%,"629,261",6.49%,0,,0,,0,,0,,"1,545",-24.00%,0,,0,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Sunset Crater Volcano NM,"177,793",-4.03%,"18,520",-4.03%,"12,000",0.00%,"222,242",-4.03%,"3,996",0.00%,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Tonto NM,"51,881",-2.89%,"8,256",-2.52%,0,,"99,070",-2.52%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
Arizona,Tumacacori NHP,"35,158",4.20%,"1,953",4.21%,0,,"23,439",4.21%,0,,0,,0,,0,,0,,0,,0,,0,,Subtotal Arizona,"9,979,972",-1.53%,"8,053,811",1.68%,"4,668,397",3.67%,"96,645,736",1.68%,"3,889,893",-0.57%,"720,900",6.74%,"98,972",,"188,059",-23.90%,"130,996",-30.43%,"352,773",2.12%,"45,168",0.65%,"160,576",,"282,765,682",1.37%,"102,359,869",1.81%,"149,441,166",,"1,228,318,405",1.81%,"77,197,868",,"3,297,075",,"1,255,587",,"3,203,400",,"2,121,634",,"1,816,892",,"225,238",,"2,379,700",
